timestamp,lat,lon,BT_11,BT_12,BTD,Cloud_Mask_Binary,Cloud_Mask_Raw,CTT,CTH,Cloud_Phase,GPM_precipitation_rate
2022-11-23 15:45:00,10.120818,96.172134,210.75,210.39,0.35,1.0,0.0,207.71,13900.0,2.0,0.0299999993294477
2022-11-19 03:55:00,10.12081,86.93,286.36,284.51,1.84,1.0,0.0,290.91,1000.0,1.0,1.0199999809265137
2022-11-19 16:20:00,10.120849,88.199036,253.2,252.44,0.76,1.0,0.0,253.65,8450.0,6.0,1.1899999380111694
2022-11-24 04:00:00,10.120849,95.664345,237.47,234.54,2.93,1.0,0.0,204.91,14250.0,2.0,1.149999976158142
2022-11-19 16:20:00,10.120964,86.87039,205.0,204.95,0.04,1.0,0.0,200.07,15000.0,2.0,0.1700000017881393
2022-11-23 15:45:00,10.121067,96.522705,219.5,218.29,1.21,1.0,0.0,207.67,13900.0,2.0,0.1599999964237213
2022-11-23 15:45:00,10.121211,93.54264,243.61,242.14,1.47,1.0,0.0,226.22,11750.0,2.0,0.1299999952316284
2022-11-19 03:55:00,10.121277,87.704056,286.38,284.51,1.87,1.0,0.0,294.08,500.0,1.0,0.0999999940395355
2022-11-19 16:20:00,10.121278,85.57189,254.94,255.27,-0.33,1.0,0.0,239.63,10450.0,2.0,4.049999713897705
2022-11-24 04:00:00,10.121373,95.97669,250.72,247.01,3.71,1.0,0.0,208.22,13900.0,2.0,0.959999978542328
2022-11-24 04:00:00,10.121438,93.185486,214.43,213.97,0.46,1.0,0.0,211.29,13500.0,2.0,0.3700000047683716
2022-11-19 05:30:00,10.121569,81.834984,205.74,206.36,-0.62,1.0,0.0,197.89,15700.0,2.0,0.1099999994039535
2022-11-20 17:00:00,10.121688,86.563416,236.43,235.64,0.78,1.0,0.0,245.5,9400.0,6.0,0.5299999713897705
2022-11-24 04:00:00,10.121791,94.43858,200.72,200.62,0.1,1.0,0.0,199.17,15300.0,2.0,2.93999981880188
2022-11-24 04:00:00,10.12203,88.20364,228.09,227.24,0.86,1.0,0.0,222.66,12100.0,2.0,0.8999999761581421
2022-11-24 16:30:00,10.122193,94.48598,216.46,215.63,0.83,1.0,0.0,201.11,14950.0,2.0,0.4799999892711639
2022-11-19 16:20:00,10.122333,85.89712,267.87,266.27,1.6,1.0,0.0,202.48,14650.0,2.0,3.5199999809265137
2022-11-20 04:35:00,10.122413,95.36481,220.82,219.84,0.98,1.0,0.0,211.15,13500.0,2.0,1.870000004768372
2022-11-24 04:00:00,10.122466,96.251976,258.62,255.6,3.02,1.0,0.0,204.91,14250.0,2.0,1.0299999713897705
2022-11-24 16:30:00,10.122471,92.86793,247.98,245.72,2.25,1.0,0.0,213.61,13150.0,2.0,0.2399999946355819
2022-11-22 04:20:00,10.122524,96.3896,220.48,219.45,1.03,1.0,0.0,207.8,13900.0,2.0,1.4399999380111694
2022-11-19 03:55:00,10.122671,89.21007,227.95,225.49,2.46,1.0,0.0,211.47,13550.0,2.0,0.5099999904632568
2022-11-19 16:20:00,10.122901,84.94444,249.91,247.62,2.29,1.0,0.0,199.87,15000.0,2.0,1.4199999570846558
2022-11-24 04:00:00,10.122954,95.35587,217.37,216.71,0.66,1.0,0.0,207.84,13850.0,2.0,9.729999542236328
2022-11-23 15:45:00,10.12304,90.433136,248.6,246.15,2.45,1.0,0.0,225.52,11750.0,2.0,0.1499999910593032
2022-11-20 04:35:00,10.123059,84.84043,249.04,247.58,1.46,1.0,0.0,223.82,12150.0,2.0,0.8299999833106995
2022-11-23 15:45:00,10.12314,91.98834,256.31,255.59,0.72,1.0,0.0,257.35,7800.0,6.0,0.2999999821186065
2022-11-23 15:45:00,10.123332,91.660614,247.3,246.03,1.27,1.0,0.0,237.49,10400.0,2.0,0.2999999821186065
2022-11-23 03:20:00,10.12337,95.01671,239.0,236.13,2.87,1.0,0.0,207.84,13850.0,2.0,0.5399999618530273
2022-11-19 03:55:00,10.123474,89.728645,274.25,273.15,1.1,1.0,0.0,274.9,4800.0,1.0,2.3999998569488525
2022-11-19 16:20:00,10.123624,84.64058,205.69,203.64,2.04,1.0,0.0,193.7,15750.0,2.0,0.3799999952316284
2022-11-22 04:20:00,10.124632,93.48696,228.94,228.94,0.01,1.0,0.0,226.25,11750.0,2.0,0.6499999761581421
2022-11-22 04:20:00,10.124786,95.977,214.28,214.08,0.21,1.0,0.0,214.27,13150.0,2.0,3.389999866485596
2022-11-19 03:55:00,10.125289,89.92925,283.99,282.5,1.48,1.0,0.0,286.14,2300.0,1.0,0.6200000047683716
2022-11-19 16:20:00,10.125473,83.08943,216.32,215.42,0.9,1.0,0.0,204.53,14250.0,2.0,0.1799999922513961
2022-11-19 16:20:00,10.125573,85.28189,261.75,260.75,1.0,1.0,0.0,263.21,6850.0,6.0,1.159999966621399
2022-11-24 04:00:00,10.12563,94.72095,198.26,198.49,-0.23,1.0,0.0,196.86,15700.0,2.0,5.049999713897705
2022-11-23 15:45:00,10.1256,95.873116,233.93,231.06,2.86,1.0,0.0,204.47,14250.0,2.0,0.5600000023841858
2022-11-22 15:05:00,10.125739,96.18294,221.02,220.66,0.37,1.0,0.0,223.15,12100.0,2.0,3.3499999046325684
2022-11-19 16:20:00,10.125753,87.90156,212.33,212.0,0.33,1.0,0.0,211.42,13550.0,2.0,1.309999942779541
2022-11-24 04:00:00,10.12599,93.78731,209.22,209.04,0.18,1.0,0.0,204.66,14250.0,2.0,0.6599999666213989
2022-11-19 16:20:00,10.126017,84.333755,207.72,206.57,1.16,1.0,0.0,187.46,16450.0,2.0,3.639999866485596
2022-11-19 16:20:00,10.126176,87.56966,204.62,204.36,0.26,1.0,0.0,200.25,15000.0,2.0,6.359999656677246
2022-11-19 16:20:00,10.126354,82.83458,218.38,217.87,0.51,1.0,0.0,208.02,13900.0,2.0,0.0999999940395355
2022-11-19 16:20:00,10.126752,87.2373,205.16,204.91,0.26,1.0,0.0,202.53,14650.0,2.0,3.539999961853028
2022-11-21 16:05:00,10.126987,96.80238,207.44,207.21,0.23,1.0,0.0,198.89,15350.0,2.0,4.329999923706055
2022-11-19 16:20:00,10.127069,90.70782,280.65,278.12,2.52,1.0,0.0,285.67,3650.0,6.0,1.6299999952316284
2022-11-19 05:30:00,10.127207,78.555595,220.57,220.45,0.11,1.0,0.0,213.24,13150.0,2.0,1.2200000286102295
2022-11-23 15:45:00,10.127446,96.22057,213.83,213.13,0.7,1.0,0.0,207.71,13900.0,2.0,0.0999999940395355
2022-11-20 04:35:00,10.127476,85.44666,289.42,287.56,1.86,1.0,0.0,296.34,750.0,6.0,1.329999923706055
2022-11-23 03:20:00,10.127478,94.14087,216.3,215.8,0.5,1.0,0.0,204.2,14250.0,2.0,2.259999990463257
2022-11-23 15:45:00,10.127604,89.63672,233.28,232.86,0.42,1.0,0.0,225.52,11750.0,2.0,0.6899999976158142
2022-11-24 04:00:00,10.127692,95.01395,198.15,198.13,0.02,1.0,0.0,196.86,15700.0,2.0,29.85999870300293
2022-11-23 15:45:00,10.127756,93.58834,242.7,241.07,1.63,1.0,0.0,223.21,12100.0,2.0,0.1299999952316284
2022-11-23 15:45:00,10.127804,91.073845,247.38,246.59,0.78,1.0,0.0,250.78,8750.0,6.0,0.6899999976158142
2022-11-24 04:00:00,10.127947,93.14046,216.05,215.64,0.4,1.0,0.0,211.29,13500.0,2.0,0.3700000047683716
2022-11-22 04:20:00,10.12804,96.50438,220.75,220.28,0.47,1.0,0.0,207.77,13900.0,2.0,4.809999942779541
2022-11-19 16:20:00,10.128333,83.44585,201.84,201.1,0.74,1.0,0.0,208.02,13900.0,2.0,0.1299999952316284
2022-11-23 15:45:00,10.128407,89.86705,235.08,234.89,0.19,1.0,0.0,222.41,12100.0,2.0,0.4099999964237213
2022-11-20 04:35:00,10.128463,95.37133,220.68,219.71,0.97,1.0,0.0,211.15,13500.0,2.0,1.870000004768372
2022-11-19 05:30:00,10.128465,78.678825,229.28,229.11,0.17,1.0,0.0,216.26,12800.0,2.0,0.0499999970197677
2022-11-24 04:00:00,10.128497,95.61447,222.45,221.17,1.28,1.0,0.0,204.91,14250.0,2.0,1.149999976158142
2022-11-20 04:35:00,10.12862,85.125305,233.79,232.61,1.19,1.0,0.0,220.86,12500.0,2.0,1.1100000143051147
2022-11-19 03:55:00,10.128997,86.026566,279.89,279.11,0.78,1.0,0.0,278.89,3650.0,1.0,1.6699999570846558
2022-11-24 04:00:00,10.129106,96.53156,259.32,256.78,2.53,1.0,0.0,217.8,12800.0,2.0,0.1799999922513961
2022-11-24 04:00:00,10.129204,95.92509,253.56,249.61,3.95,1.0,0.0,211.46,13550.0,2.0,0.959999978542328
2022-11-23 15:45:00,10.129316,90.82065,251.81,250.56,1.25,1.0,0.0,225.98,11750.0,2.0,0.1499999910593032
2022-11-19 03:55:00,10.129412,88.24935,286.51,283.72,2.79,1.0,0.0,292.89,750.0,6.0,0.089999996125698
2022-11-22 04:20:00,10.129539,83.32988,284.4,283.96,0.45,1.0,0.0,285.65,2800.0,1.0,1.6699999570846558
2022-11-21 16:05:00,10.129559,96.60275,204.63,204.19,0.44,1.0,0.0,198.89,15350.0,2.0,2.240000009536743
2022-11-19 16:20:00,10.129725,84.063896,200.84,200.33,0.51,1.0,0.0,190.65,16100.0,2.0,0.0799999982118606
2022-11-22 04:20:00,10.129841,83.121216,288.44,287.07,1.37,1.0,0.0,290.02,1500.0,1.0,0.1499999910593032
2022-11-19 16:20:00,10.129917,83.73617,208.71,207.22,1.49,1.0,0.0,190.65,16100.0,2.0,1.4900000095367432
2022-11-23 15:45:00,10.130167,92.96429,257.11,256.33,0.78,1.0,0.0,259.02,7500.0,6.0,0.0099999997764825
2022-11-24 04:00:00,10.1301,92.482605,256.27,255.79,0.49,1.0,0.0,254.68,8100.0,6.0,0.550000011920929
2022-11-24 04:00:00,10.130237,95.30741,213.93,214.0,-0.07,1.0,0.0,207.84,13850.0,2.0,9.729999542236328
2022-11-22 04:20:00,10.13028,95.775955,216.37,215.99,0.38,1.0,0.0,217.41,12800.0,2.0,1.9499999284744265
2022-11-22 15:05:00,10.1302,94.598915,251.63,249.8,1.83,1.0,0.0,248.51,9100.0,2.0,0.3599999845027923
2022-11-22 04:20:00,10.130633,93.69206,225.02,224.86,0.16,1.0,0.0,223.23,12100.0,2.0,0.2899999916553497
2022-11-22 04:20:00,10.130995,94.03647,234.75,234.75,-0.0,1.0,0.0,232.52,11100.0,2.0,0.0099999997764825
2022-11-19 16:20:00,10.131829,96.93105,285.63,282.96,2.67,1.0,0.0,289.65,1250.0,1.0,0.6299999952316284
2022-11-23 15:45:00,10.132022,95.920395,235.37,232.42,2.95,1.0,0.0,207.71,13900.0,2.0,0.5199999809265137
2022-11-19 16:20:00,10.132158,87.94867,215.11,214.51,0.6,1.0,0.0,211.42,13550.0,2.0,1.309999942779541
2022-11-19 03:55:00,10.132298,86.03451,279.52,278.54,0.98,1.0,0.0,277.31,4500.0,1.0,1.6699999570846558
2022-11-23 03:20:00,10.132547,93.33925,215.63,215.25,0.38,1.0,0.0,205.02,14200.0,,0.5099999904632568
2022-11-19 16:20:00,10.132553,87.61573,203.58,203.47,0.11,1.0,0.0,202.51,14600.0,2.0,5.539999961853027
2022-11-24 04:00:00,10.132565,93.7425,211.9,211.35,0.55,1.0,0.0,207.83,13850.0,2.0,0.6599999666213989
2022-11-22 15:05:00,10.132738,94.591415,251.54,249.72,1.82,1.0,0.0,250.98,8750.0,2.0,0.3599999845027923
2022-11-23 03:20:00,10.132858,94.84832,218.19,216.82,1.37,1.0,0.0,207.84,13850.0,2.0,1.059999942779541
2022-11-23 15:45:00,10.132915,90.497986,267.61,264.44,3.18,1.0,0.0,216.38,12800.0,2.0,0.1499999910593032
2022-11-19 16:20:00,10.132935,96.9257,286.0,283.44,2.56,0.0,2.0,289.65,1000.0,1.0,0.6299999952316284
2022-11-19 16:20:00,10.133026,87.28267,205.99,206.01,-0.02,1.0,0.0,200.07,15000.0,2.0,3.539999961853028
2022-11-19 05:30:00,10.133144,79.18551,216.15,215.41,0.74,1.0,0.0,210.15,13500.0,2.0,0.75
2022-11-19 16:20:00,10.133447,84.384384,213.69,211.3,2.39,1.0,0.0,190.65,16100.0,2.0,3.639999866485596
2022-11-19 16:20:00,10.133532,86.96016,205.9,205.63,0.26,1.0,0.0,200.07,15000.0,2.0,0.2199999988079071
2022-11-23 03:20:00,10.133574,93.33157,215.62,215.33,0.29,1.0,0.0,208.04,13850.0,,0.5099999904632568
2022-11-20 17:00:00,10.133769,77.00896,286.48,286.17,0.3,0.0,3.0,,,0.0,0.4099999964237213
2022-11-23 15:45:00,10.133861,96.94393,230.24,228.78,1.47,1.0,0.0,207.67,13900.0,2.0,2.1499998569488525
2022-11-20 04:35:00,10.134007,85.401794,289.89,287.56,2.32,1.0,0.0,294.82,1000.0,6.0,1.329999923706055
2022-11-19 16:20:00,10.134083,88.29571,254.6,252.88,1.72,1.0,0.0,246.47,9450.0,2.0,0.6299999952316284
2022-11-23 15:45:00,10.1341,96.26924,216.27,215.76,0.52,1.0,0.0,210.88,13500.0,2.0,0.0999999940395355
2022-11-23 15:45:00,10.134281,93.63394,237.79,236.37,1.42,1.0,0.0,223.21,12100.0,2.0,0.0999999940395355
2022-11-20 15:20:00,10.134355,91.89963,269.34,268.46,0.88,1.0,0.0,223.35,12100.0,2.0,0.1899999976158142
2022-11-19 16:20:00,10.134406,83.1488,214.77,213.86,0.91,1.0,0.0,204.53,14250.0,2.0,0.1700000017881393
2022-11-22 04:20:00,10.134421,93.42395,224.05,223.67,0.38,1.0,0.0,226.25,11750.0,2.0,0.6499999761581421
2022-11-24 04:00:00,10.134814,94.96682,197.99,197.89,0.1,1.0,0.0,194.85,16100.0,2.0,8.489999771118164
2022-11-21 16:05:00,10.134817,96.14531,208.52,207.72,0.8,1.0,0.0,204.66,14250.0,2.0,0.0599999986588954
2022-11-20 04:35:00,10.13498,83.4629,236.54,235.4,1.14,1.0,0.0,220.89,12450.0,2.0,1.2999999523162842
2022-11-20 04:35:00,10.135133,85.08009,241.86,239.48,2.38,1.0,0.0,214.73,13200.0,2.0,1.4399999380111694
2022-11-19 16:20:00,10.135254,85.98739,249.64,245.19,4.45,1.0,0.0,205.36,14300.0,2.0,1.1699999570846558
2022-11-19 16:20:00,10.135612,90.77513,282.44,281.06,1.38,1.0,0.0,283.0,4200.0,6.0,1.6299999952316284
2022-11-19 05:30:00,10.135675,80.6868,208.1,207.81,0.29,1.0,0.0,200.3,14950.0,2.0,0.0799999982118606
2022-11-19 03:55:00,10.135881,89.10179,283.65,280.82,2.83,1.0,0.0,283.84,2850.0,2.0,0.5099999904632568
2022-11-19 16:20:00,10.135912,82.89618,219.93,218.88,1.04,1.0,0.0,208.02,13900.0,2.0,0.0999999940395355
2022-11-24 04:00:00,10.136099,95.56486,220.44,218.37,2.07,1.0,0.0,204.91,14250.0,2.0,1.5499999523162842
2022-11-19 03:55:00,10.136171,89.63037,250.88,251.18,-0.31,1.0,0.0,251.15,8800.0,1.0,2.4600000381469727
2022-11-22 15:05:00,10.136228,95.7017,211.36,211.24,0.12,1.0,0.0,203.35,14250.0,2.0,0.5999999642372131
2022-11-23 15:45:00,10.136645,91.13268,250.52,249.91,0.61,1.0,0.0,253.15,8450.0,6.0,0.7699999809265137
2022-11-24 04:00:00,10.136689,92.43619,255.02,254.21,0.81,1.0,0.0,240.23,10050.0,6.0,0.550000011920929
2022-11-19 16:20:00,10.136724,85.03979,264.7,263.51,1.2,1.0,0.0,202.85,14650.0,2.0,1.96999990940094
2022-11-19 16:20:00,10.136949,83.502235,210.47,207.71,2.76,1.0,0.0,193.75,15700.0,2.0,1.579999923706055
2022-11-24 04:00:00,10.136982,95.87379,254.25,250.54,3.7,1.0,0.0,211.46,13550.0,2.0,1.1899999380111694
2022-11-19 03:55:00,10.137084,89.83438,279.92,279.15,0.77,1.0,0.0,280.58,3650.0,1.0,2.3399999141693115
2022-11-19 05:30:00,10.137171,79.05034,236.3,234.81,1.49,1.0,0.0,219.26,12450.0,2.0,0.1299999952316284
2022-11-24 04:00:00,10.137559,96.47634,253.08,250.27,2.81,1.0,0.0,211.46,13550.0,2.0,0.5600000023841858
2022-11-22 15:05:00,10.138182,95.1756,225.55,225.18,0.37,1.0,0.0,226.17,11750.0,2.0,0.4199999868869781
2022-11-22 15:05:00,10.138294,96.17574,221.59,221.2,0.39,1.0,0.0,223.15,12100.0,2.0,3.3499999046325684
2022-11-19 16:20:00,10.138579,87.99596,220.61,220.06,0.55,1.0,0.0,214.59,13200.0,2.0,1.309999942779541
2022-11-23 15:45:00,10.138768,90.881676,245.0,243.88,1.12,1.0,0.0,245.73,9400.0,2.0,0.1499999910593032
2022-11-19 16:20:00,10.138943,87.661934,210.22,209.78,0.44,1.0,0.0,204.89,14250.0,2.0,5.539999961853027
2022-11-19 16:20:00,10.139105,85.37488,269.13,268.78,0.35,1.0,0.0,263.21,6850.0,6.0,0.9300000071525574
2022-11-19 16:20:00,10.139305,87.328125,204.78,204.81,-0.03,1.0,0.0,200.07,15000.0,2.0,3.9599997997283936
2022-11-21 16:05:00,10.139354,96.90038,205.53,205.28,0.25,1.0,0.0,197.13,15700.0,2.0,6.839999675750732
2022-11-22 04:20:00,10.13941,96.28625,224.14,223.05,1.08,1.0,0.0,207.8,13900.0,2.0,0.4199999868869781
2022-11-20 04:35:00,10.139709,85.68364,289.65,288.45,1.21,1.0,0.0,294.02,1000.0,1.0,0.3199999928474426
2022-11-19 03:55:00,10.139777,86.765076,285.55,283.64,1.91,1.0,0.0,287.0,1500.0,1.0,0.5899999737739563
2022-11-19 16:20:00,10.139819,87.00511,203.97,203.54,0.42,1.0,0.0,197.56,15350.0,2.0,0.6899999976158142
2022-11-20 17:00:00,10.140002,77.054146,284.53,284.36,0.16,0.0,3.0,281.35,3650.0,1.0,0.4099999964237213
2022-11-22 04:20:00,10.140343,94.561966,243.08,241.36,1.72,1.0,0.0,226.7,11750.0,2.0,0.0799999982118606
2022-11-20 04:35:00,10.140536,85.356895,284.68,282.47,2.2,1.0,0.0,288.49,2050.0,6.0,1.3899999856948853
2022-11-22 04:20:00,10.140656,96.96942,219.08,218.12,0.96,1.0,0.0,223.71,12150.0,2.0,5.429999828338623
2022-11-19 16:20:00,10.140738,88.344376,267.26,263.71,3.55,1.0,0.0,241.32,10100.0,2.0,0.209999993443489
2022-11-23 15:45:00,10.140779,96.31813,216.95,216.42,0.54,1.0,0.0,210.88,13500.0,2.0,0.1299999952316284
2022-11-23 15:45:00,10.140787,93.67944,238.86,237.43,1.43,1.0,0.0,223.21,12100.0,2.0,0.0999999940395355
2022-11-22 04:20:00,10.140814,95.13798,217.35,216.65,0.71,1.0,0.0,207.27,13850.0,2.0,0.0099999997764825
2022-11-19 16:20:00,10.140829,84.43472,214.29,212.46,1.82,1.0,0.0,187.46,16450.0,2.0,1.46999990940094
2022-11-19 16:20:00,10.140912,85.70899,249.78,249.18,0.6,1.0,0.0,249.59,9100.0,6.0,5.579999923706055
2022-11-22 04:20:00,10.140933,92.18188,283.85,281.32,2.53,1.0,0.0,219.82,12450.0,2.0,0.0499999970197677
2022-11-24 04:00:00,10.140967,93.05023,211.89,211.46,0.43,1.0,0.0,211.29,13500.0,2.0,0.6399999856948853
2022-11-23 15:45:00,10.140967,96.99653,208.27,207.52,0.74,1.0,0.0,200.79,14950.0,2.0,2.1499998569488525
2022-11-22 04:20:00,10.14103,93.62711,224.64,224.47,0.17,1.0,0.0,223.23,12100.0,2.0,0.2899999916553497
2022-11-23 15:45:00,10.14126,96.67404,240.18,239.31,0.87,1.0,0.0,217.5,12850.0,2.0,0.3100000023841858
2022-11-20 04:35:00,10.141647,85.03481,244.37,242.04,2.32,1.0,0.0,217.83,12850.0,2.0,1.4399999380111694
2022-11-22 04:20:00,10.141704,83.23153,285.08,284.36,0.72,1.0,0.0,286.7,2550.0,1.0,0.1099999994039535
2022-11-24 04:00:00,10.141904,94.91985,196.96,196.91,0.04,1.0,0.0,194.85,16100.0,2.0,8.489999771118164
2022-11-24 04:00:00,10.142112,94.30213,200.51,200.69,-0.18,1.0,0.0,197.33,15700.0,2.0,0.75
2022-11-20 04:35:00,10.142467,83.7261,237.73,236.56,1.17,1.0,0.0,220.66,12450.0,2.0,1.079999923706055
2022-11-23 15:45:00,10.142674,90.562164,263.65,260.51,3.13,1.0,0.0,217.13,12800.0,2.0,0.1499999910593032
2022-11-19 16:20:00,10.143249,83.20764,217.08,215.94,1.15,1.0,0.0,202.78,14600.0,2.0,0.0499999970197677
2022-11-24 04:00:00,10.143291,92.389626,258.87,257.19,1.68,1.0,0.0,240.23,10050.0,2.0,0.699999988079071
2022-11-19 16:20:00,10.143584,85.08718,260.42,259.14,1.28,1.0,0.0,221.87,12500.0,2.0,1.96999990940094
2022-11-24 04:00:00,10.143654,95.51549,234.42,232.05,2.38,1.0,0.0,208.22,13900.0,2.0,1.5499999523162842
2022-11-24 04:00:00,10.144048,93.973274,206.82,206.75,0.07,1.0,0.0,202.73,14600.0,2.0,2.049999952316284
2022-11-24 04:00:00,10.144097,88.03598,228.18,227.72,0.46,1.0,0.0,228.47,11400.0,2.0,1.25
2022-11-22 04:20:00,10.144103,93.36157,226.11,225.57,0.54,1.0,0.0,219.95,12450.0,2.0,0.2299999892711639
2022-11-19 05:30:00,10.144112,80.69348,207.82,207.62,0.21,1.0,0.0,200.3,14950.0,2.0,0.0799999982118606
2022-11-22 04:20:00,10.144387,83.71391,291.37,289.72,1.65,1.0,1.0,291.09,1750.0,1.0,0.0399999991059303
2022-11-20 17:00:00,10.144417,86.77168,206.0,206.25,-0.26,1.0,0.0,217.79,12800.0,,2.8299999237060547
2022-11-22 15:05:00,10.144532,95.16906,226.66,226.15,0.51,1.0,0.0,226.17,11750.0,2.0,0.4199999868869781
2022-11-20 17:00:00,10.144588,86.77669,206.67,206.71,-0.04,1.0,0.0,217.79,12800.0,,2.8299999237060547
2022-11-24 04:00:00,10.144691,95.211105,204.84,204.76,0.09,1.0,0.0,204.66,14250.0,2.0,13.799999237060549
2022-11-24 04:00:00,10.144709,95.822784,248.64,246.11,2.53,1.0,0.0,211.46,13550.0,2.0,1.1899999380111694
2022-11-19 16:20:00,10.145017,88.04342,218.55,217.94,0.61,1.0,0.0,214.59,13200.0,2.0,0.6800000071525574
2022-11-22 04:20:00,10.145252,95.683304,215.65,215.57,0.08,1.0,0.0,214.27,13150.0,2.0,1.7899999618530271
2022-11-19 16:20:00,10.145287,84.787025,234.73,232.42,2.31,1.0,0.0,199.87,15000.0,2.0,0.550000011920929
2022-11-19 16:20:00,10.145364,82.95719,219.08,218.22,0.86,1.0,0.0,208.02,13900.0,2.0,0.0999999940395355
2022-11-19 16:20:00,10.145484,83.55819,211.71,209.13,2.58,1.0,0.0,193.75,15700.0,2.0,1.579999923706055
2022-11-23 15:45:00,10.1454,91.19102,255.14,254.13,1.02,1.0,0.0,255.43,8100.0,6.0,0.7699999809265137
2022-11-19 05:30:00,10.145712,78.44325,226.96,224.84,2.11,1.0,0.0,211.38,13500.0,2.0,1.8399999141693115
2022-11-22 04:20:00,10.145882,96.39909,218.61,217.94,0.67,1.0,0.0,207.8,13900.0,2.0,1.4399999380111694
2022-11-19 16:20:00,10.145985,83.84441,200.82,200.14,0.68,1.0,0.0,190.65,16100.0,2.0,0.7599999904632568
2022-11-24 04:00:00,10.146198,94.58258,199.85,199.7,0.15,1.0,0.0,194.85,16100.0,2.0,3.75
2022-11-20 04:35:00,10.146251,85.63886,289.91,288.51,1.4,1.0,0.0,294.02,1000.0,1.0,0.3199999928474426
2022-11-24 04:00:00,10.146351,93.326706,221.52,221.36,0.16,1.0,0.0,214.27,13150.0,2.0,0.5299999713897705
2022-11-24 16:30:00,10.146747,92.41921,252.73,250.81,1.92,1.0,0.0,219.1,12450.0,2.0,0.3700000047683716
2022-11-20 04:35:00,10.147068,85.31195,287.57,285.73,1.84,1.0,0.0,279.18,4800.0,2.0,1.3899999856948853
2022-11-19 16:20:00,10.147262,86.7236,203.39,203.11,0.28,1.0,0.0,197.56,15350.0,2.0,0.0999999940395355
2022-11-23 15:45:00,10.147325,91.538666,256.33,254.92,1.41,1.0,0.0,232.23,11100.0,2.0,0.1099999994039535
2022-11-19 16:20:00,10.147417,88.393265,284.79,281.61,3.18,1.0,0.0,211.42,13550.0,6.0,0.209999993443489
2022-11-24 04:00:00,10.14748,93.00503,218.85,218.64,0.2,1.0,0.0,214.27,13150.0,2.0,0.6399999856948853
2022-11-23 15:45:00,10.148119,90.942116,244.29,243.52,0.78,1.0,0.0,243.14,9750.0,2.0,0.6699999570846558
2022-11-20 04:35:00,10.148166,84.989456,249.18,247.97,1.21,1.0,0.0,214.73,13200.0,2.0,1.4399999380111694
2022-11-23 15:45:00,10.148299,89.40003,233.63,233.24,0.39,1.0,0.0,231.72,11050.0,2.0,0.3299999833106994
2022-11-24 04:00:00,10.148846,94.256805,200.58,200.58,-0.0,1.0,0.0,197.33,15700.0,2.0,0.9799999594688416
2022-11-24 04:00:00,10.148962,94.87305,195.58,195.58,0.0,1.0,0.0,192.8,16450.0,2.0,6.349999904632568
2022-11-19 03:55:00,10.149058,89.73781,275.83,275.25,0.58,1.0,0.0,274.9,4800.0,1.0,2.3999998569488525
2022-11-19 03:55:00,10.149075,89.530266,220.98,221.03,-0.06,1.0,0.0,223.71,12150.0,2.0,2.169999837875366
2022-11-19 16:20:00,10.149274,82.637726,224.89,224.01,0.88,1.0,0.0,211.44,13550.0,2.0,1.2200000286102295
2022-11-19 03:55:00,10.149325,88.99127,278.49,276.26,2.23,1.0,0.0,202.69,14650.0,6.0,0.1199999973177909
2022-11-20 04:35:00,10.149373,83.67637,238.85,237.56,1.29,1.0,0.0,220.66,12450.0,2.0,1.090000033378601
2022-11-23 03:20:00,10.149879,93.95338,215.3,214.61,0.69,1.0,0.0,202.34,14600.0,2.0,2.4800000190734863
2022-11-24 04:00:00,10.149905,92.34291,254.84,253.38,1.46,1.0,0.0,237.69,10400.0,2.0,0.699999988079071
2022-11-23 15:45:00,10.150161,90.00836,251.74,251.18,0.56,1.0,0.0,250.82,8750.0,2.0,0.2299999892711639
2022-11-20 04:35:00,10.150313,95.75876,219.77,218.92,0.86,1.0,0.0,208.16,13850.0,2.0,0.2999999821186065
2022-11-19 16:20:00,10.150414,85.13439,258.93,257.9,1.02,1.0,0.0,233.79,11100.0,2.0,2.4099998474121094
2022-11-24 04:00:00,10.150651,93.92836,206.58,206.53,0.05,1.0,0.0,202.73,14600.0,2.0,2.049999952316284
2022-11-24 16:30:00,10.150971,86.73895,287.33,284.82,2.51,1.0,0.0,228.31,11400.0,6.0,0.209999993443489
2022-11-24 04:00:00,10.151163,95.46636,239.06,236.73,2.33,1.0,0.0,207.84,13850.0,2.0,3.759999990463257
2022-11-22 04:20:00,10.151305,93.562836,224.46,224.31,0.15,1.0,0.0,223.23,12100.0,2.0,0.6200000047683716
2022-11-19 16:20:00,10.151471,88.09107,219.44,219.2,0.24,1.0,0.0,211.42,13550.0,2.0,0.6800000071525574
2022-11-23 15:45:00,10.151633,95.7258,266.36,261.8,4.56,1.0,0.0,220.02,12450.0,2.0,0.1499999910593032
2022-11-24 04:00:00,10.151867,95.163246,201.32,201.4,-0.08,1.0,0.0,198.83,15350.0,2.0,21.85999870300293
2022-11-19 16:20:00,10.151879,87.41932,202.16,202.12,0.04,1.0,0.0,197.56,15350.0,2.0,6.179999828338623
2022-11-19 16:20:00,10.152005,83.26598,216.56,215.18,1.38,1.0,0.0,198.2,15700.0,2.0,0.0499999970197677
2022-11-19 03:55:00,10.152031,86.58829,285.48,283.48,2.0,1.0,0.0,285.49,2050.0,6.0,0.2399999946355819
